1554732578.01	UDP	28	0	0	1
1554732463.62	UDP	28	0	1	4
1554732616.81	UDP	28	0	5	0
1554732562.88	UDP	28	0	5	0
1554732619.21	UDP	28	0	3	3
1554732463.44	UDP	28	0	6	1
1554732449.77	UDP	28	0	2	2
1554732449.83	UDP	28	0	1	4
1554732449.95	UDP	28	0	2	1
1554732557.85	UDP	28	0	5	3
1554732616.9	UDP	28	0	1	3
1554732527.15	UDP	28	0	4	3
1554732463.27	UDP	28	0	5	4
1554732616.28	UDP	28	0	4	4
1554732474.17	UDP	28	0	2	1
1554732616.18	UDP	28	0	1	1
1554732463.18	UDP	28	0	2	0
1554732578.15	UDP	28	0	2	1
1554732616.75	UDP	28	0	1	3
1554732582.43	UDP	28	0	6	3
1554732572.67	UDP	28	0	1	3
1554732616.32	UDP	28	0	2	1
1554732474.06	UDP	28	0	1	2
1554732619.25	UDP	28	0	2	3
1554732459.36	UDP	28	0	2	4
1554732616.41	UDP	28	0	2	2
1554732616.45	UDP	28	0	3	0
1554732616.36	UDP	28	0	2	1
1554732459.66	UDP	28	0	1	4
1554732616.86	UDP	28	0	3	0
1554732619.3	UDP	28	0	6	2
1554732553.32	UDP	28	0	6	2
1554732572.6	UDP	28	0	4	3
1554732616.58	UDP	28	0	4	2
1554732526.54	UDP	28	0	3	4
1554732616.23	UDP	28	0	3	2
1554732549.51	UDP	28	0	3	2
1554732608.75	UDP	28	0	0	1
1554732616.67	UDP	28	0	6	0
1554732550.26	UDP	28	0	5	4
1554732616.63	UDP	28	0	4	4
1554732474.43	UDP	28	0	4	2
1554732563.11	UDP	28	0	5	0
1554732521.56	UDP	28	0	3	4
1554732616.79	UDP	28	0	4	4
1554732619.27	UDP	28	0	6	2
1554732616.55	UDP	28	0	4	0
1554732616.49	UDP	28	0	4	0
1554732578.08	UDP	28	0	3	2
1554732528.56	UDP	28	0	6	0
1554732616.7	UDP	28	0	2	2
1554732578.49	UDP	28	0	0	0
1554732578.24	UDP	28	0	3	2
