5.52011299133	ICMP	401	401	1	1
6.96954011917	TCP	874	40	1	1
1.68136000633	ICMP	317	317	2	2
7.85112190247	ICMP	574	574	1	1
5.80282497406	TCP	879	40	1	1
15.9220921993	ICMP	692	692	1	1
2.54160690308	UDP	942	576	1	1
19.492800951	UDP	273	301	1	1
2.80137586594	TCP	738	40	1	1
3.62065505981	TCP	206	40	1	1
14.2243318558	TCP	79	40	1	1
9.64773607254	UDP	1014	576	1	1
14.0902249813	ICMP	374	374	1	1
17.4719200134	TCP	270	40	1	1
5.53234100342	UDP	495	523	1	1
3.13160300255	TCP	1312	40	1	2
3.43537187576	TCP	959	40	1	1
14.4534649849	TCP	233	40	1	2
3.07993483543	TCP	462	40	1	1
10.1328670979	ICMP	87	87	1	2
1.84164690971	ICMP	124	124	2	2
1.21033406258	ICMP	629	629	2	2
7.83706116676	UDP	444	472	1	1
19.6630880833	TCP	1211	40	1	1
2.85825705528	TCP	778	40	1	1
4.91893410683	TCP	715	40	1	1
5.5324640274	TCP	821	40	1	2
4.44888997078	ICMP	85	85	1	1
6.28836989403	UDP	652	576	1	2
2.65117383003	UDP	323	351	1	1
12.8775098324	TCP	993	40	1	2
32.4324839115	UDP	363	391	1	1
3.86068892479	TCP	191	40	1	2
13.9760239124	TCP	1289	40	1	1
16.1275320053	UDP	563	576	1	1
23.5621910095	TCP	169	40	1	1
29.9757900238	ICMP	610	610	1	2
11.5624730587	TCP	585	40	1	1
5.56047701836	TCP	991	40	1	2
7.1910200119	TCP	369	40	1	1
2.83283305168	TCP	1076	40	1	1
23.4283759594	ICMP	159	159	1	1
0.419771909714	ICMP	457	457	2	2
19.2739200592	ICMP	68	68	1	1
5.78942012787	TCP	1222	40	1	1
4.99500799179	ICMP	721	721	1	1
13.6465799809	TCP	273	40	1	1
6.52063107491	TCP	1031	40	1	1
23.7644309998	ICMP	345	345	1	1
6.66123795509	TCP	115	40	1	1
13.2124669552	TCP	520	40	1	1
24.5601971149	TCP	597	40	1	1
2.24949002266	TCP	981	40	1	1
30.5602169037	UDP	428	456	1	1
7.85444498062	TCP	68	40	1	1
2.71120095253	ICMP	611	611	1	1
2.97074508667	TCP	769	40	1	1
6.57581090927	ICMP	71	71	1	1
30.9708690643	ICMP	510	510	1	1
13.0249800682	TCP	885	40	1	2
6.52973389626	TCP	403	40	1	1
2.61602902412	ICMP	231	231	1	1
4.65894889832	TCP	1045	40	1	1
17.156275034	ICMP	432	432	1	2
9.46516513824	TCP	707	40	1	2
26.5525751114	UDP	790	576	1	2
2.97122788429	ICMP	423	423	1	2
4.72406101227	UDP	83	111	1	1
23.4451570511	UDP	933	576	1	1
7.18273997307	TCP	513	40	1	1
17.6993730068	ICMP	367	367	1	1
4.91650509834	UDP	563	576	1	1
3.87194800377	ICMP	91	91	1	1
7.77017307281	TCP	430	40	1	2
5.12034893036	TCP	1007	40	1	1
15.2255730629	TCP	623	40	1	1
10.8778400421	UDP	1021	576	1	2
16.27095294	ICMP	718	718	1	1
3.12382984161	ICMP	75	75	1	1
19.2826519012	UDP	124	152	1	2
32.8330790997	TCP	181	40	1	1
4.06011080742	UDP	305	333	1	1
5.8238799572	UDP	640	576	1	1
2.09831309319	TCP	221	40	1	1
30.3765969276	TCP	1184	40	1	1
24.760010004	UDP	643	576	1	1
16.4763391018	UDP	662	576	1	1
7.95291614532	UDP	730	576	1	1
6.78301596642	TCP	1148	40	1	1
2.49572205544	UDP	543	571	1	1
11.8792870045	TCP	585	40	1	1
7.63595795631	ICMP	115	115	1	1
13.3390381336	ICMP	263	263	1	1
10.1499550343	ICMP	182	182	1	1
2.9709880352	ICMP	131	131	1	1
0.433751106262	UDP	598	576	2	2
1.72073912621	ICMP	28	28	2	2
23.6899430752	TCP	484	40	1	1
4.07098007202	ICMP	668	668	1	1
20.1708481312	ICMP	467	467	1	1
20.3039729595	TCP	325	40	1	2
3.09506297112	UDP	588	576	1	1
1.89966011047	TCP	320	40	2	2
13.1934010983	ICMP	693	693	1	2
5.15337300301	TCP	106	40	1	1
4.3696269989	TCP	451	40	1	1
17.8984720707	ICMP	202	202	1	1
18.2665438652	ICMP	575	575	1	2
5.35328102112	ICMP	141	141	1	1
2.62653613091	TCP	528	40	1	1
4.57349991798	UDP	279	307	1	1
20.5574679375	TCP	656	40	1	1
2.2664308548	TCP	986	40	1	1
3.33407592773	UDP	893	576	1	1
5.07251620293	ICMP	462	462	1	1
9.76099896431	TCP	900	40	1	1
4.74154496193	TCP	1169	40	1	3
7.84011602402	UDP	305	333	1	1
0.491358995438	ICMP	69	69	2	2
7.59999203682	TCP	1188	40	1	1
2.77366113663	ICMP	67	67	1	2
25.589838028	TCP	425	40	1	1
26.4836759567	TCP	340	40	1	1
4.75190114975	TCP	273	40	1	1
1.55963301659	TCP	340	40	2	2
14.7597448826	TCP	272	40	1	2
3.43312811852	TCP	510	40	1	1
